Timestamp_s	Steering	Braking	Throttle	Gear
2.116647	-1	0	1	0
2.133313	-1	0	1	0
2.149979	-1	0	1	0
2.166645	-1	0	1	0
2.183311	-1	0	1	0
2.199977	-1	0	1	1
2.216643	-1	0	1	1
2.233309	-0.998417794704437	0	1	1
2.249975	-0.993979394435883	0	1	1
2.266641	-0.988250553607941	0	1	1
2.283307	-0.981862008571625	0	1	1
2.299973	-0.974932491779327	0	1	1
2.316639	-0.967816829681396	0	1	1
2.333305	-0.959716200828552	0	1	1
2.349971	-0.950548112392426	0	1	1
2.366637	-0.941727876663208	0	1	1
2.383303	-0.932127892971039	0	1	2
2.399969	-0.920805692672729	0	1	2
2.416635	-0.909141778945923	0	1	2
2.433301	-0.896113753318787	0	1	2
2.449967	-0.883224606513977	0	1	2
2.466633	-0.865842700004578	0	1	2
2.483299	-0.843947052955627	0	1	2
2.499965	-0.818183541297913	0	1	2
2.516631	-0.787902534008026	0	1	2
2.533297	-0.745383024215698	0	1	2
2.549963	-0.704979538917542	0	1	2
2.566629	-0.660438776016235	0	1	2
2.583295	-0.615686297416687	0	1	2
2.599961	-0.566613256931305	0	1	2
2.616627	-0.524479627609253	0	1	2
2.633293	-0.481520175933838	0	1	2
2.649959	-0.443200170993805	0	1	2
2.666625	-0.407113373279572	0	1	2
2.683291	-0.375937402248383	0	1	2
2.699957	-0.347671896219254	0	1	2
2.716623	-0.317709475755692	0	1	2
2.733289	-0.289291054010391	0	1	2
2.749955	-0.263821095228195	0	1	2
2.766621	-0.237777322530746	0	1	2
2.783287	-0.208697646856308	0	1	2
2.799953	-0.177852094173431	0	1	2
2.816619	-0.149958699941635	0	1	2
2.833285	-0.122050866484642	0	1	2
2.849951	-0.0899056419730186	0	1	2
2.866617	-0.05519188195467	0	1	2
2.883283	-0.0212384797632694	0	1	2
2.899949	0.0121231097728014	0	1	2
2.916615	0.045334555208683	0	1	2
2.933281	0.0766206160187721	0	1	2
2.949947	0.11056512594223	0	1	2
2.966613	0.149065390229225	0	1	2
2.983279	0.182299539446831	0	1	2
2.999945	0.224452003836632	0	1	2
3.016611	0.260472565889359	0	1	2
3.033277	0.295802682638168	0	1	2
3.049943	0.331736624240875	0	1	2
3.066609	0.373586624860764	0	1	2
3.083275	0.406987279653549	0	1	2
3.099941	0.443370431661606	0	1	2
3.116607	0.47969788312912	0	1	2
3.133273	0.517831206321716	0	1	2
3.149939	0.551822185516357	0	1	2
3.166605	0.584301233291626	0	1	2
3.183271	0.615930438041687	0	1	2
3.199937	0.646161556243896	0	1	2
3.216603	0.675711929798126	0	1	2
3.233269	0.705458581447601	0	1	2
3.249935	0.733943998813629	0	1	2
3.266601	0.765224695205688	0	1	2
3.283267	0.79715484380722	0	1	2
3.299933	0.826932191848755	0	1	2
3.316599	0.860430061817169	0	1	2
3.333265	0.890933573246002	0	1	2
3.349931	0.921903848648071	0	1	2
3.366597	0.951049029827118	0	1	2
3.383263	0.975906133651733	0	1	2
3.399929	0.997140824794769	0	1	2
3.416595	1	0	1	2
3.433261	1	0	1	2
3.449927	1	0	1	2
3.466593	1	0	1	2
3.483259	1	0	1	2
3.499925	1	0	1	2
3.516591	1	0	1	2
3.533257	1	0	1	2
3.549923	1	0	1	2
3.566589	1	0	1	2
3.583255	1	0	1	2
3.599921	1	0	1	2
3.616587	1	0	1	2
3.633253	1	0	1	2
3.649919	1	0	1	2
3.666585	1	0	1	2
3.683251	1	0	1	2
3.699917	1	0	1	2
3.716583	1	0	1	2
3.733249	1	0	1	2
3.749915	1	0	1	2
3.766581	1	0	1	2
3.783247	1	0	1	2
3.799913	0.993545353412628	0	1	2
3.816579	0.982615172863007	0	1	2
3.833245	0.969741761684418	0	1	2
3.849911	0.954375505447388	0	1	2
3.866577	0.937894642353058	0	1	2
3.883243	0.923229992389679	0	1	2
3.899909	0.909868240356445	0	1	2
3.916575	0.896482765674591	0	1	2
3.933241	0.885262310504913	0	1	2
3.949907	0.87484735250473	0	1	2
3.966573	0.865386784076691	0	1	2
3.983239	0.853908240795135	0	1	2
3.999905	0.841009855270386	0	1	2
4.016571	0.829184949398041	0	1	2
4.033237	0.816006720066071	0	1	2
4.049903	0.805392742156982	0	1	2
4.066569	0.794399917125702	0	1	2
4.083235	0.786366164684296	0	1	2
4.099901	0.779765188694	0	1	2
4.116567	0.773432791233063	0	1	2
4.133233	0.766414880752563	0	1	2
4.149899	0.756514966487885	0	1	2
4.166565	0.74690979719162	0	1	2
4.183231	0.732914984226227	0	1	2
4.199897	0.710722386837006	0	1	2
4.216563	0.68684720993042	0	1	2
4.233229	0.652442991733551	0	1	2
4.249895	0.620320796966553	0	1	2
4.266561	0.580811083316803	0	1	2
4.283227	0.538808107376099	0	1	2
4.299893	0.497058033943176	0	1	2
4.316559	0.451318353414536	0	1	2
4.333225	0.41134786605835	0	1	2
4.349891	0.366559058427811	0	1	2
4.366557	0.319722294807434	0	1	2
4.383223	0.281570643186569	0	1	2
4.399889	0.241301536560059	0	1	2
4.416555	0.202897429466248	0	1	2
4.433221	0.17491514980793	0	1	2
4.449887	0.148775577545166	0	1	2
4.466553	0.128458231687546	0	1	2
4.483219	0.116179473698139	0	1	2
4.499885	0.110302805900574	0	1	2
4.516551	0.111314564943314	0	1	2
4.533217	0.118269316852093	0	1	2
4.549883	0.130803927779198	0	1	2
4.566549	0.147390723228455	0	1	2
4.583215	0.172309964895248	0	1	2
4.599881	0.198733404278755	0	1	2
4.616547	0.227944254875183	0	1	2
4.633213	0.260120540857315	0	1	2
4.649879	0.294302403926849	0	1	2
4.666545	0.325145810842514	0	1	2
4.683211	0.356496542692184	0	1	2
4.699877	0.384663969278336	0	1	2
4.716543	0.406528472900391	0	1	2
4.733209	0.425803542137146	0	1	2
4.749875	0.441879212856293	0	1	2
4.766541	0.455533444881439	0	1	2
4.783207	0.469891369342804	0	1	2
4.799873	0.479722827672958	0	1	2
4.816539	0.490353167057037	0	1	2
4.833205	0.499243497848511	0	1	2
4.849871	0.507987022399902	0	1	2
4.866537	0.516716241836548	0	1	2
4.883203	0.524974226951599	0	1	2
4.899869	0.530856013298035	0	1	2
4.916535	0.535210192203522	0	1	2
4.933201	0.538323044776916	0	1	2
4.949867	0.539269089698791	0	1	2
4.966533	0.539269089698791	0	1	2
4.983199	0.537590622901916	0	1	2
4.999865	0.534050524234772	0	1	2
5.016531	0.529191493988037	0	1	2
5.033197	0.522426784038544	0	1	2
5.049863	0.514019250869751	0	1	2
5.066529	0.503898680210114	0	1	2
5.083195	0.493310213088989	0	1	2
5.099861	0.481807917356491	0	1	2
5.116527	0.468070089817047	0	1	2
5.133193	0.453330278396606	0	1	2
5.149859	0.436429589986801	0	1	2
5.166525	0.417959868907928	0	1	2
5.183191	0.398532837629318	0	1	2
5.199857	0.378918945789337	0	1	2
5.216523	0.35838982462883	0	1	2
5.233189	0.336079955101013	0	1	2
5.249855	0.310956448316574	0	1	2
5.266521	0.287709176540375	0	1	2
5.283187	0.263997703790665	0	1	2
5.299853	0.241444706916809	0	1	2
5.316519	0.21788027882576	0	1	2
5.333185	0.196787312626839	0	1	2
5.349851	0.178267076611519	0	1	2
5.366517	0.158800646662712	0	1	2
5.383183	0.142674624919891	0	1	2
5.399849	0.129768893122673	0	1	2
5.416515	0.117528349161148	0	1	2
5.433181	0.105607688426971	0	1	2
5.449847	0.0940786153078079	0	1	2
5.466513	0.0841349884867668	0	1	2
5.483179	0.0748624801635742	0	1	2
5.499845	0.0661344230175018	0	1	2
5.516511	0.0560946017503738	0	1	2
5.533177	0.0462696366012096	0	1	2
5.549843	0.035059604793787	0	1	2
5.566509	0.0227999351918697	0	1	2
5.583175	0.0129122044891119	0	1	2
5.599841	0.00202750065363944	0	1	2
5.616507	-0.00777620309963822	0	1	2
5.633173	-0.017163647338748	0	1	2
5.649839	-0.02241550385952	0	1	2
5.666505	-0.0242771040648222	0	1	2
5.683171	-0.0222867727279663	0	1	2
5.699837	-0.0157293099910021	0	1	2
5.716503	-0.00517280865460634	0	1	2
5.733169	0.00858020782470703	0	1	2
5.749835	0.029780188575387	0	1	2
5.766501	0.050593938678503	0	1	2
5.783167	0.0757619738578796	0	1	2
5.799833	0.10071537643671	0	1	2
5.816499	0.125566497445107	0	1	2
5.833165	0.147518664598465	0	1	2
5.849831	0.166038781404495	0	1	2
5.866497	0.18181124329567	0	1	2
5.883163	0.194858461618423	0	1	2
5.899829	0.20323520898819	0	1	2
5.916495	0.207896873354912	0	1	2
5.933161	0.209826812148094	0	1	2
5.949827	0.209826812148094	0	1	2
5.966493	0.208502009510994	0	1	2
5.983159	0.205767914652824	0	1	2
5.999825	0.201631724834442	0	1	2
6.016491	0.196709901094437	0	1	2
6.033157	0.191058218479156	0	1	2
6.049823	0.185409903526306	0	1	2
6.066489	0.180591404438019	0	1	2
6.083155	0.176044940948486	0	1	2
6.099821	0.172460868954658	0	1	2
6.116487	0.17018386721611	0	1	2
6.133153	0.16993972659111	0	1	2
6.149819	0.171129927039146	0	1	2
6.166485	0.173755958676338	0	1	2
6.183151	0.178065180778503	0	1	2
6.199817	0.182360887527466	0	1	2
6.216483	0.186219081282616	0	1	2
6.233149	0.188677802681923	0	1	2
6.249815	0.189166098833084	0	1	2
6.266481	0.188921943306923	0	1	2
6.283147	0.187975883483887	0	1	2
6.299813	0.18674211204052	0	1	2
6.316479	0.185137718915939	0	1	2
6.333145	0.184191659092903	0	1	2
6.349811	0.183703362941742	0	1	2
6.366477	0.183459222316742	0	1	2
6.383143	0.183703362941742	0	1	2
6.399809	0.184649422764778	0	1	2
6.416475	0.185595482587814	0	1	2
6.433141	0.187518119812012	0	1	2
6.449807	0.190300524234772	0	1	2
6.466473	0.194378867745399	0	1	2
6.483139	0.200458586215973	0	1	2
6.499805	0.210470423102379	0	1	2
6.516471	0.223590448498726	0	1	2
6.533137	0.239301055669785	0	1	2
6.549803	0.256853938102722	0	1	2
6.566469	0.278269946575165	0	1	2
6.583135	0.301331549882889	0	1	2
6.599801	0.322791427373886	0	1	2
6.616467	0.345357447862625	0	1	2
6.633133	0.365487456321716	0	1	2
6.649799	0.3797267973423	0	1	2
6.666465	0.390689671039581	0	1	2
6.683131	0.395895332098007	0	1	2
6.699797	0.39593505859375	0	1	2
6.716463	0.390506207942963	0	1	2
6.733129	0.380676746368408	0	1	2
6.749795	0.366249024868011	0	1	2
6.766461	0.345737725496292	0	1	2
6.783127	0.319478154182434	0	1	2
6.799793	0.288901060819626	0	1	2
6.816459	0.259545713663101	0	1	2
6.833125	0.229739814996719	0	1	2
6.849791	0.201280996203423	0	1	2
6.866457	0.171831846237183	0	1	2
6.883123	0.145413309335709	0	1	2
6.899789	0.124157510697842	0	1	2
6.916455	0.101997688412666	0	1	2
6.933121	0.0821087956428528	0	1	2
6.949787	0.0598372407257557	0	1	2
6.966453	0.039318036288023	0	1	2
6.983119	0.0149385826662183	0	1	2
6.999785	-0.00953523721545935	0	1	2
7.016451	-0.0365693829953671	0	1	2
7.033117	-0.0653238743543625	0	1	2
7.049783	-0.0964070558547974	0	1	2
7.066449	-0.127206683158875	0	1	2
7.083115	-0.155927509069443	0	1	2
7.099781	-0.187562838196754	0	1	2
7.116447	-0.219989314675331	0	1	2
7.133113	-0.249212458729744	0	1	2
7.149779	-0.276688635349274	0	1	2
7.166445	-0.302540630102158	0	1	2
7.183111	-0.330049335956574	0	1	2
7.199777	-0.355296045541763	0	1	2
7.216443	-0.38271152973175	0	1	2
7.233109	-0.409299999475479	0	1	2
7.249775	-0.434147089719772	0	1	2
7.266441	-0.460869640111923	0	1	2
7.283107	-0.486686497926712	0	1	2
7.299773	-0.514918029308319	0	1	2
7.316439	-0.541732251644135	0	1	2
7.333105	-0.568201243877411	0	1	2
7.349771	-0.592414796352386	0	1	2
7.366437	-0.617547869682312	0	1	2
7.383103	-0.639202356338501	0	1	2
7.399769	-0.659525871276855	0	1	2
7.416435	-0.677405893802643	0	1	2
7.433101	-0.696464776992798	0	1	2
7.449767	-0.71020233631134	0	1	2
7.466433	-0.721553385257721	0	1	2
7.483099	-0.732472777366638	0	1	2
7.499765	-0.740415453910828	0	1	2
7.516431	-0.746791779994965	0	1	2
7.533097	-0.750981628894806	0	1	2
7.549763	-0.752681791782379	0	1	2
7.566429	-0.753139555454254	0	1	2
7.583095	-0.752437651157379	0	1	2
7.599761	-0.750909566879272	0	1	2
7.616427	-0.748034656047821	0	1	2
7.633093	-0.743068933486938	0	1	2
7.649759	-0.734306633472443	0	1	2
7.666425	-0.723806917667389	0	1	2
7.683091	-0.710997700691223	0	1	2
7.699757	-0.693265318870544	0	1	2
7.716423	-0.670618772506714	0	1	2
7.733089	-0.648704826831818	0	1	2
7.749755	-0.626132965087891	0	1	2
7.766421	-0.603146135807037	0	1	2
7.783087	-0.581475555896759	0	1	2
7.799753	-0.560265481472015	0	1	2
7.816419	-0.539700508117676	0	1	2
7.833085	-0.522545218467712	0	1	2
7.849751	-0.504785716533661	0	1	2
7.866417	-0.486431211233139	0	1	2
7.883083	-0.47206836938858	0	1	2
7.899749	-0.45483335852623	0	1	2
7.916415	-0.44125759601593	0	1	2
7.933081	-0.425124913454056	0	1	2
7.949747	-0.410826653242111	0	1	2
7.966413	-0.392141610383987	0	1	2
7.983079	-0.373402088880539	0	1	2
7.999745	-0.352327108383179	0	1	2
8.016411	-0.331807523965836	0	1	2
8.033077	-0.308412283658981	0	1	2
8.049743	-0.285232335329056	0	1	2
8.066409	-0.256549924612045	0	1	2
8.083075	-0.229383587837219	0	1	2
8.099741	-0.203202202916145	0	1	2
8.116407	-0.178199425339699	0	1	2
8.133073	-0.151140615344048	0	1	2
8.149739	-0.126757219433784	0	1	2
8.166405	-0.104506969451904	0	1	2
8.183071	-0.0848859399557114	0	1	2
8.199737	-0.0658564195036888	0	1	2
8.216403	-0.0487342476844788	0	1	2
8.233069	-0.0340640693902969	0	1	2
8.249735	-0.0163026582449675	0	1	2
8.266401	0.00096131837926805	0	1	2
8.283067	0.0202134195715189	0	1	2
8.299733	0.0416937805712223	0	1	2
8.316399	0.070969708263874	0	1	2
8.333065	0.106350511312485	0	1	2
8.349731	0.14223475754261	0	1	2
8.366397	0.182757303118706	0	1	2
8.383063	0.221949502825737	0	1	2
8.399729	0.260173171758652	0	1	2
8.416395	0.298115521669388	0	1	2
8.433061	0.335133910179138	0	1	2
8.449727	0.372394293546677	0	1	2
8.466393	0.400534570217133	0	1	2
8.483059	0.433227479457855	0	1	2
8.499725	0.457653760910034	0	1	2
8.516391	0.481221616268158	0	1	2
8.533057	0.503423273563385	0	1	2
8.549723	0.51920485496521	0	1	2
8.566389	0.531706035137177	0	1	2
8.583055	0.541619002819061	0	1	2
8.599721	0.548516035079956	0	1	2
8.616387	0.551598370075226	0	1	2
8.633053	0.552086651325226	0	1	2
8.649719	0.549920201301575	0	1	2
8.666385	0.545433759689331	0	1	2
8.683051	0.537462413311005	0	1	2
8.699717	0.526656985282898	0	1	2
8.716383	0.511009395122528	0	1	2
8.733049	0.493426889181137	0	1	2
8.749715	0.472599983215332	0	1	2
8.766381	0.449445068836212	0	1	2
8.783047	0.424155026674271	0	1	2
8.799713	0.394955843687057	0	1	2
8.816379	0.369540989398956	0	1	2
8.833045	0.342238038778305	0	1	2
8.849711	0.313965380191803	0	1	2
8.866377	0.287640899419785	0	1	2
8.883043	0.26298925280571	0	1	2
8.899709	0.238532215356827	0	1	2
8.916375	0.218601375818253	0	1	2
8.933041	0.20198367536068	0	1	2
8.949707	0.188372388482094	0	1	2
8.966373	0.177782863378525	0	1	2
8.983039	0.168591618537903	0	1	2
8.999705	0.163227334618568	0	1	2
9.016371	0.159014269709587	0	1	2
9.033037	0.156774893403053	0	1	2
9.049703	0.155687794089317	0	1	2
9.066369	0.155687794089317	0	1	2
9.083035	0.156420230865479	0	1	2
9.099701	0.158312350511551	0	1	2
9.116367	0.160636857151985	0	1	2
9.133033	0.163073167204857	0	1	2
9.149699	0.165433019399643	0	1	2
9.166365	0.167345687747002	0	1	2
9.183031	0.167803466320038	0	1	2
9.199697	0.167733490467072	0	1	2
9.216363	0.166613265872002	0	1	2
9.233029	0.164988905191422	0	1	2
9.249695	0.162567749619484	0	1	2
9.266361	0.159746706485748	0	1	2
9.283027	0.156418591737747	0	1	2
9.299693	0.154016211628914	0	1	2
9.316359	0.152391850948334	0	1	2
9.333025	0.152147710323334	0	1	2
9.349691	0.152147710323334	0	1	2
9.366357	0.152583181858063	0	1	2
9.383023	0.15333791077137	0	1	2
9.399689	0.15333791077137	0	1	2
9.416355	0.15309377014637	0	1	2
9.433021	0.152372881770134	0	1	2
9.449687	0.150676727294922	0	1	2
9.466353	0.148821234703064	0	1	2
9.483019	0.146851569414139	0	1	2
9.499685	0.145643383264542	0	1	2
9.516351	0.144792854785919	0	1	2
9.533017	0.144792854785919	0	1	2
9.549683	0.145006477832794	0	1	2
9.566349	0.145983055233955	0	1	2
9.583015	0.147386893630028	0	1	2
9.599681	0.148821234703064	0	1	2
9.616347	0.150697216391563	0	1	2
9.633013	0.152605473995209	0	1	2
9.649679	0.155042350292206	0	1	2
9.666345	0.159014269709587	0	1	2
9.683011	0.164864420890808	0	1	2
9.699677	0.172608718276024	0	1	2
9.716343	0.185381859540939	0	1	2
9.733009	0.199791491031647	0	1	2
9.749675	0.217242002487183	0	1	2
9.766341	0.241138324141502	0	1	2
9.783007	0.266010105609894	0	1	2
9.799673	0.291609168052673	0	1	2
9.816339	0.318591475486755	0	1	2
9.833005	0.34962996840477	0	1	2
9.849671	0.380656838417053	0	1	2
9.866337	0.407696008682251	0	1	2
9.883003	0.43934029340744	0	1	2
9.899669	0.468821704387665	0	1	2
9.916335	0.499382019042969	0	1	2
9.933001	0.529652774333954	0	1	2
9.949667	0.555900096893311	0	1	2
9.966333	0.584521532058716	0	1	2
9.982999	0.609735250473022	0	1	2
9.999665	0.636728286743164	0	1	2
10.016331	0.659254193305969	0	1	2
10.032997	0.68329793214798	0	1	2
10.049663	0.703868985176086	0	1	2
10.066329	0.722741186618805	0	1	2
10.082995	0.739467561244965	0	1	2
10.099661	0.754915654659271	0	1	2
10.116327	0.768062889575958	0	1	2
10.132993	0.778555393218994	0	1	2
10.149659	0.786312937736511	0.379162341356277	1	2
10.166325	0.791549444198608	0.782653868198395	1	2
10.182991	0.794644057750702	1	0.805066645145416	2
10.199657	0.794644057750702	1	0.603458166122436	2
10.216323	0.793766796588898	1	0.39953938126564	2
10.232989	0.791805922985077	1	0.231216669082642	2
10.249655	0.789454698562622	1	0.088500589132309	2
10.266321	0.786819458007812	1	0.020470192655921	2
10.282987	0.784186542034149	0.791728019714355	0.0127833336591721	2
10.299653	0.779388725757599	0.198643505573273	0.0127833336591721	2
10.316319	0.772776067256927	0	0.0333445742726326	2
10.332985	0.762844264507294	0	0.17339999973774	2
10.349651	0.751164436340332	0	0.31553053855896	2
10.366317	0.737096071243286	0	0.466299146413803	2
10.382983	0.722499430179596	0	0.585333347320557	2
10.399649	0.706888020038605	0	0.68422919511795	2
10.416315	0.690211355686188	0	0.7442666888237	2
10.432981	0.674728214740753	0	0.782582938671112	2
10.449647	0.661379337310791	0	0.790717959403992	2
10.466313	0.649417996406555	0	0.801795244216919	2
10.482979	0.64154177904129	0	0.821239650249481	2
10.499645	0.637048900127411	0	0.855335474014282	2
10.516311	0.636102855205536	0	0.903199970722199	2
10.532977	0.638365983963013	0	0.956764757633209	2
10.549643	0.643915474414825	0	0.980768322944641	2
10.566309	0.653324663639069	0	1	2
10.582975	0.666712462902069	0	1	2
10.599641	0.683200120925903	0	1	2
10.616307	0.701576292514801	0	1	2
10.632973	0.722255289554596	0	1	2
10.649639	0.741145849227905	0	1	2
10.666305	0.763790369033814	0	1	2
10.682971	0.782306849956513	0	1	2
10.699637	0.798235177993774	0	1	2
10.716303	0.811978340148926	0	1	2
10.732969	0.823779225349426	0	1	2
10.749635	0.833299696445465	0	1	2
10.766301	0.840436398983002	0	1	2
10.782967	0.844724178314209	0	1	2
10.799633	0.847562372684479	0	1	2
10.816299	0.848050653934479	0	1	2
10.832965	0.848050653934479	0	1	2
10.849631	0.848050653934479	0	1	2
10.866297	0.848050653934479	0	1	2
10.882963	0.848050653934479	0	1	2
10.899629	0.848050653934479	0	1	2
10.916295	0.848050653934479	0	1	2
10.932961	0.848050653934479	0	1	2
10.949627	0.848050653934479	0	1	2
10.966293	0.848050653934479	0	1	2
10.982959	0.848050653934479	0	1	2
10.999625	0.848050653934479	0	1	2
11.016291	0.848050653934479	0	1	2
11.032957	0.848050653934479	0	1	2
11.049623	0.847348749637604	0	1	2
11.066289	0.845189273357391	0	1	2
11.082955	0.840275347232819	0	1	2
11.099621	0.832394897937775	0	1	2
11.116287	0.820386946201324	0	1	2
11.132953	0.804135203361511	0	1	2
11.149619	0.783621609210968	0	1	2
11.166285	0.756984829902649	0	1	2
11.182951	0.728258371353149	0	1	2
11.199617	0.691166043281555	0	1	2
11.216283	0.656290769577026	0	1	2
11.232949	0.615442156791687	0	1	2
11.249615	0.568580567836761	0	1	2
11.266281	0.520766854286194	0	1	2
11.282947	0.474481791257858	0	1	2
11.299613	0.42699322104454	0	1	2
11.316279	0.373342484235764	0	1	2
11.332945	0.325667828321457	0	1	2
11.349611	0.273558437824249	0	1	2
11.366277	0.220537468791008	0	1	2
11.382943	0.176117703318596	0	1	2
11.399609	0.128758445382118	0	1	2
11.416275	0.0818951725959778	0	1	2
11.432941	0.0443884953856468	0	1	2
11.449607	0.011856259778142	0	1	2
11.466273	-0.0156427826732397	0	1	2
11.482939	-0.0377092994749546	0	1	2
11.499605	-0.0558475255966186	0	1	2
11.516271	-0.0658206641674042	0	1	2
11.532937	-0.0749980956315994	0	1	2
11.549603	-0.0830298811197281	0	1	2
11.566269	-0.0890682116150856	0	1	2
11.582935	-0.0950179323554039	0	1	2
11.599601	-0.100925073027611	0	1	2
11.616267	-0.108476385474205	0	1	2
11.632933	-0.113799132406712	0	1	2
11.649599	-0.119396232068539	0	1	2
11.666265	-0.125200271606445	0	1	2
11.682931	-0.129959806799889	0	1	2
11.699597	-0.133710041642189	0	1	2
11.716263	-0.137043043971062	0	1	2
11.732929	-0.139604791998863	0	1	2
11.749595	-0.141466394066811	0	1	2
11.766261	-0.143358513712883	0	1	2
11.782927	-0.144912242889404	0	1	2
11.799593	-0.146196693181992	0	1	2
11.816259	-0.147142753005028	0	1	2
11.832925	-0.147600516676903	0	1	2
11.849591	-0.148828476667404	0	1	2
11.866257	-0.150762617588043	0	1	2
11.882923	-0.154736295342445	0	1	2
11.899589	-0.161037787795067	0	1	2
11.916255	-0.16949762403965	0	1	2
11.932921	-0.179877772927284	0	1	2
11.949587	-0.192279234528542	0	1	2
11.966253	-0.206317231059074	0	1	2
11.982919	-0.221601784229279	0	1	2
11.999585	-0.236987873911858	0	1	2
12.016251	-0.251742124557495	0	1	2
12.032917	-0.267439901828766	0	1	2
