Timestamp_s	Steering	Braking	Throttle	Gear
2.100006	0.028244448825717	0	0	2
2.116672	0.028244448825717	0	0	2
2.133338	0.028244448825717	0	0	2
2.150004	0.028244448825717	0	0	2
2.16667	0.028244448825717	0	0	2
2.183336	0.028244448825717	0	0	2
2.200002	0.028244448825717	0	0	2
2.216668	0.028244448825717	0	0	2
2.233334	0.028244448825717	0	0	2
2.25	0.028244448825717	0	0	2
2.266666	0.028244448825717	0	0	2
2.283332	0.028244448825717	0	0	2
2.299998	0.028244448825717	0	0	2
2.316664	0.028244448825717	0	0	2
2.33333	0.028244448825717	0	0	2
2.349996	0.028244448825717	0	0	2
2.366662	0.028244448825717	0	0	2
2.383328	0.028244448825717	0	0	2
2.399994	0.028244448825717	0	0	2
2.41666	0.028244448825717	0	0	2
2.433326	0.028244448825717	0	0	2
2.449992	0.028244448825717	0	0	2
2.466658	0.028244448825717	0	0	2
2.483324	0.028244448825717	0	0	2
2.49999	0.028244448825717	0	0	2
2.516656	0.0280003044754267	0	0	2
2.533322	0.0280003044754267	0	0	2
2.549988	0.0280003044754267	0	0	2
2.566654	0.0280003044754267	0	0	2
2.58332	0.0280003044754267	0	0	2
2.599986	0.0280003044754267	0	0	2
2.616652	0.0280003044754267	0	0	2
2.633318	0.0280003044754267	0	0	2
2.649984	0.0280003044754267	0	0	2
2.66665	0.0280003044754267	0	0	2
2.683316	0.0280003044754267	0	0	2
2.699982	0.0280003044754267	0	0	2
2.716648	0.0277561601251364	0	0	2
2.733314	0.0277561601251364	0	0	2
2.74998	0.0277561601251364	0	0	2
2.766646	0.0277561601251364	0	0	2
2.783312	0.0275007877498865	0	0	2
2.799978	0.0272983908653259	0	0	2
2.816644	0.0270542465150356	0	0	2
2.83331	0.0270542465150356	0	0.114585980772972	2
2.849976	0.0259080342948437	0	0.254124343395233	2
2.866642	0.0239719226956367	0	0.396281838417053	2
2.883308	0.0215915162116289	0	0.57039999961853	2
2.899974	0.0177675355225801	0	0.739296793937683	2
2.91664	0.0141110541298985	0	0.891072571277618	2
2.933306	0.0116426339372993	0	0.985333323478699	2
2.949972	0.00951290037482977	0	1	2
2.966638	0.00901808217167854	0	1	2
2.983304	0.00877393782138824	0	1	2
2.99997	0.00831616669893265	0	1	2
3.016636	0.00831616669893265	0	1	2
3.033302	0.00831616669893265	0	1	2
3.049968	0.00831616669893265	0	1	2
3.066634	0.00831616669893265	0	1	2
3.0833	0.00831616669893265	0	1	2
3.099966	0.00852979347109795	0	1	2
3.116632	0.00901808217167854	0	1	2
3.133298	0.00950637087225914	0	1	2
3.149964	0.00950637087225914	0	1	2
3.16663	0.00950637087225914	0	1	2
3.183296	0.00950637087225914	0	1	2
3.199962	0.00926222652196884	0	1	2
3.216628	0.00877393782138824	0	1	2
3.233294	0.00877393782138824	0	1	2
3.24996	0.00852979347109795	0	1	2
3.266626	0.00852979347109795	0	1	2
3.283292	0.00852979347109795	0	1	2
3.299958	0.00852979347109795	0	1	2
3.316624	0.00852979347109795	0	1	2
3.33329	0.00852979347109795	0	1	2
3.349956	0.00852979347109795	0	1	2
3.366622	0.00831616669893265	0	1	2
3.383288	0.00807202234864235	0	1	2
3.399954	0.00782787799835205	0	1	2
3.41662	0.00737010780721903	0	1	2
3.433286	0.00593575974926353	0	1	2
3.449952	0.00298309279605746	0	1	2
3.466618	-0.00173591845668852	0	1	2
3.483284	-0.00825513061136007	0	1	2
3.49995	-0.018555911257863	0	1	2
3.516616	-0.0295214001089334	0	1	2
3.533282	-0.0418472811579704	0	1	2
3.549948	-0.0550345033407211	0	1	2
3.566614	-0.0700628161430359	0	1	2
3.58328	-0.0837226957082748	0	1	2
3.599946	-0.0963580757379532	0	1	2
3.616612	-0.105882354080677	0	1	2
3.633278	-0.112016476690769	0	1	2
3.649944	-0.113420307636261	0	1	2
3.66661	-0.112962536513805	0	1	2
3.683276	-0.109422445297241	0	1	2
3.699942	-0.103322006762028	0	1	2
3.716608	-0.0957100912928581	0	1	2
3.733274	-0.0866830050945282	0	1	2
3.74994	-0.0781046003103256	0	1	2
3.766606	-0.0671466514468193	0	1	2
3.783272	-0.0569000989198685	0	1	2
3.799938	-0.0478419922292233	0	1	2
3.816604	-0.0394723080098629	0	1	2
3.83327	-0.0304239057004452	0	1	2
3.849936	-0.0228079352527857	0	1	2
3.866602	-0.0150911724194884	0	1	2
3.883268	-0.0088644390925765	0	1	2
3.899934	-0.0038442995864898	0	1	2
3.9166	0.000717174028977752	0	1	2
3.933266	0.00469128414988518	0	1	2
3.949932	0.00758697837591171	0	1	2
3.966598	0.0102082854136825	0	1	2
3.983264	0.0121004041284323	0	1	2
3.99993	0.0125886928290129	0	1	2
4.016596	0.0130464639514685	0	1	2
4.033262	0.0130464639514685	0	1	2
4.049928	0.0130464639514685	0	1	2
4.066594	0.0128023196011782	0	1	2
4.08326	0.0125886928290129	0	1	2
4.099926	0.0125886928290129	0	1	2
4.116592	0.0125886928290129	0	1	2
4.133258	0.0125886928290129	0	1	2
4.149924	0.0128023196011782	0	1	2
4.16659	0.0130464639514685	0	1	2
4.183256	0.0130464639514685	0	1	2
4.199922	0.0132906083017588	0	1	2
4.216588	0.0135791311040521	0	1	2
4.233254	0.0144808115437627	0	1	2
4.24992	0.0155541375279427	0	1	2
4.266586	0.0173189900815487	0	1	2
4.283252	0.0199034195393324	0	1	2
4.299918	0.0227757412940264	0	1	2
4.316584	0.0258640423417091	0	1	2
4.33325	0.0280785541981459	0	1	2
4.349916	0.0287327375262976	0	1	2
4.366582	0.0314827524125576	0	1	2
4.383248	0.0344090946018696	0	1	2
4.399914	0.0382157303392887	0	1	2
4.41658	0.0416094064712524	0	1	2
4.433246	0.0460364706814289	0	1	2
4.449912	0.0501967892050743	0	1	2
4.466578	0.0552602410316467	0	1	2
4.483244	0.0609527975320816	0	1	2
4.49991	0.0661755800247192	0	1	2
4.516576	0.0718137696385384	0	1	2
4.533242	0.0779406130313873	0	1	2
4.549908	0.0839526504278183	0	1	2
4.566574	0.0901960805058479	0	1	2
4.58324	0.0964913368225098	0	1	2
4.599906	0.101868510246277	0	1	2
4.616572	0.108004190027714	0	1	2
4.633238	0.11274891346693	0	1	2
4.649904	0.116941802203655	0	1	2
4.66657	0.120347902178764	0	1	2
4.683236	0.123186081647873	0	1	2
4.699902	0.125566497445107	0	1	2
4.716568	0.126512557268143	0	1	2
4.733234	0.127458617091179	0	1	2
4.7499	0.127916380763054	0	1	2
4.766566	0.128892958164215	0	1	2
4.783232	0.129839017987251	0	1	2
4.799898	0.132188901305199	0	1	2
4.816564	0.135350972414017	0	1	2
4.83323	0.139787897467613	0	1	2
4.849896	0.145837739109993	0	1	2
4.866562	0.152062967419624	0	1	2
4.883228	0.158312350511551	0	1	2
4.899894	0.165423050522804	0	1	2
4.91656	0.172469988465309	0	1	2
4.933226	0.179484039545059	0	1	2
4.949892	0.187406107783318	0	1	2
4.966558	0.195819035172462	0	1	2
4.983224	0.204412892460823	0	1	2
4.99989	0.213192746043205	0	1	2
5.016556	0.223716616630554	0	1	2
5.033222	0.234543919563293	0	1	2
5.049888	0.247209504246712	0	1	2
5.066554	0.258716702461243	0	1	2
5.08322	0.270505428314209	0	1	2
5.099886	0.280302822589874	0	1	2
5.116552	0.290272384881973	0	1	2
5.133218	0.29834121465683	0	1	2
5.149884	0.304560989141464	0	1	2
5.16655	0.309096127748489	0	1	2
5.183216	0.31212329864502	0	1	2
5.199882	0.313527137041092	0	1	2
5.216548	0.313527137041092	0	1	2
5.233214	0.313527137041092	0	1	2
5.24988	0.313527137041092	0	1	2
5.266546	0.313527137041092	0	1	2
5.283212	0.312825202941895	0	1	2
5.299878	0.311806470155716	0	1	2
5.316544	0.310434848070145	0	1	2
5.33321	0.309233099222183	0	1	2
5.349876	0.307477056980133	0	1	2
5.366542	0.305799067020416	0	1	2
5.383208	0.303168296813965	0	1	2
5.399874	0.300355076789856	0	1	2
5.41654	0.296358466148376	0	1	2
5.433206	0.291706711053848	0	1	2
5.449872	0.284351885318756	0	1	2
5.466538	0.276412457227707	0	1	2
5.483204	0.267546325922012	0	1	2
5.49987	0.258034557104111	0	1	2
5.516536	0.246143281459808	0	1	2
5.533202	0.231798633933067	0	1	2
5.549868	0.21883824467659	0	1	2
5.566534	0.205849677324295	0	1	2
5.5832	0.192256361246109	0	1	2
5.599866	0.180840075016022	0	1	2
5.616532	0.171129927039146	0	1	2
5.633198	0.164965286850929	0	1	2
5.649864	0.161882966756821	0	1	2
5.66653	0.161882966756821	0	1	2
5.683196	0.1639054864645	0	1	2
5.699862	0.169494539499283	0	1	2
5.716528	0.177782863378525	0	1	2
5.733194	0.190726697444916	0	1	2
5.74986	0.206958115100861	0	1	2
5.766526	0.224171251058578	0	1	2
5.783192	0.247089341282845	0	1	2
5.799858	0.270862698554993	0	1	2
5.816524	0.295995324850082	0	1	2
5.83319	0.318340510129929	0	1	2
5.849856	0.342030972242355	0	1	2
5.866522	0.362430900335312	0	1	2
5.883188	0.37936544418335	0	1	2
5.899854	0.396144956350327	0	1	2
5.91652	0.409970283508301	0	1	2
5.933186	0.421530485153198	0	1	2
5.949852	0.431666016578674	0	1	2
5.966518	0.438344687223434	0	1	2
5.983184	0.441720455884933	0	1	2
5.99985	0.444083303213119	0	1	2
6.016516	0.445029377937317	0	1	2
6.033182	0.445517659187317	0	1	2
6.049848	0.447096467018127	0	1	2
6.066514	0.451078236103058	0	1	2
6.08318	0.458091109991074	0	1	2
6.099846	0.469799488782883	0	1	2
6.116512	0.482994467020035	0	1	2
6.133178	0.498367339372635	0	1	2
6.149844	0.515631079673767	0	0.94897449016571	2
6.16651	0.535210192203522	0	0.763466656208038	2
6.183176	0.554185032844543	0.0677655786275864	0.589090466499329	2
6.199842	0.570637285709381	0.351357996463776	0.432785242795944	2
6.216508	0.588159024715424	0.617333352565765	0.256916671991348	2
6.233174	0.601823747158051	0.803700745105743	0.13611102104187	2
6.24984	0.614777266979218	0.951737582683563	0.038942102342844	2
6.266506	0.629694044589996	1	0	2
6.283172	0.641885876655579	1	0	2
6.299838	0.655144512653351	1	0	2
6.316504	0.668243050575256	0.824487507343292	0	2
6.33317	0.680720210075378	0.392899990081787	0.0373999997973442	2
6.349836	0.6939537525177	0	0.164763689041138	2
6.366502	0.704317092895508	0	0.258131265640259	2
6.383168	0.713466107845306	0	0.338299989700317	2
6.399834	0.720363140106201	0	0.440016657114029	2
6.4165	0.726403772830963	0	0.530188322067261	2
6.433166	0.73269248008728	0	0.652739703655243	2
6.449832	0.738919258117676	0	0.74749356508255	2
6.466498	0.745842218399048	0	0.841079473495483	2
6.483164	0.755947232246399	0	0.908533334732056	2
6.49983	0.7663933634758	0	0.942657351493835	2
6.516496	0.779655754566193	0	0.951200008392334	2
6.533162	0.794644057750702	0	0.951200008392334	2
6.549828	0.811504662036896	0	0.951200008392334	2
6.566494	0.826221346855164	0	0.951200008392334	2
6.58316	0.840582013130188	0	0.951200008392334	2
6.599826	0.853533923625946	0	0.951200008392334	2
6.616492	0.865384936332703	0	0.952266693115234	2
6.633158	0.874306619167328	0	0.952266693115234	2
6.649824	0.879842340946198	0	0.95440000295639	2
6.66649	0.882688641548157	0	0.969936788082123	2
6.683156	0.882317066192627	0	0.978933334350586	2
6.699822	0.879036366939545	0	0.989311695098877	2
6.716488	0.873535931110382	0	1	2
6.733154	0.864652454853058	0	1	2
6.74982	0.847864031791687	0	1	2
6.766486	0.827157497406006	0	1	2
6.783152	0.800350964069366	0	1	2
6.799818	0.762453019618988	0	1	2
6.816484	0.72719806432724	0	1	2
6.83315	0.691224873065949	0	1	2
6.849816	0.649987697601318	0	1	2
6.866482	0.609277486801148	0	1	2
6.883148	0.565809190273285	0	1	2
6.899814	0.526829957962036	0	1	2
6.91648	0.48467230796814	0	1	2
6.933146	0.444954425096512	0	1	2
6.949812	0.40069767832756	0	1	2
6.966478	0.361503630876541	0	1	2
6.983144	0.31893315911293	0	1	2
6.99981	0.276818245649338	0	1	2
7.016476	0.238280057907104	0	1	2
7.033142	0.204391971230507	0	1	2
7.049808	0.176408439874649	0	1	2
7.066474	0.152260825037956	0	1	2
7.08314	0.141763970255852	0	1	2
7.099806	0.139085978269577	0	1	2
7.116472	0.142656594514847	0	1	2
7.133138	0.152575269341469	0	1	2
7.149804	0.166246443986893	0	1	2
7.16647	0.184068694710732	0	1	2
7.183136	0.20202063024044	0	1	2
7.199802	0.222776800394058	0	1	2
7.216468	0.243555530905724	0	1	2
7.233134	0.267017632722855	0	1	2
7.2498	0.291950851678848	0	1	2
7.266466	0.315590918064117	0	1	2
7.283132	0.338520407676697	0	1	2
7.299798	0.362905323505402	0	1	2
7.316464	0.380510687828064	0	1	2
7.33313	0.397254139184952	0	1	2
7.349796	0.411475986242294	0	1	2
7.366462	0.422964841127396	0	1	2
7.383128	0.431806087493897	0	1	2
7.399794	0.436735153198242	0	1	2
7.41646	0.438376426696777	0	1	2
7.433126	0.4388647377491	0	1	2
7.449792	0.437866777181625	0	1	2
7.466458	0.43553826212883	0	1	2
7.483124	0.431417495012283	0	1	2
7.49979	0.426294922828674	0	1	2
7.516456	0.419371396303177	0	1	2
7.533122	0.409345269203186	0	1	2
7.549788	0.398239135742188	0	1	2
7.566454	0.385122090578079	0	1	2
7.58312	0.366933703422546	0	1	2
7.599786	0.34444186091423	0	1	2
7.616452	0.317570388317108	0	1	2
7.633118	0.288644939661026	0	1	2
7.649784	0.255293518304825	0	1	2
7.66645	0.214312955737114	0	1	2
7.683116	0.174792319536209	0	1	2
7.699782	0.131098285317421	0	1	2
7.716448	0.0840199738740921	0	1	2
7.733114	0.0386635847389698	0	1	2
7.74978	-0.0041890824213624	0	1	2
7.766446	-0.0500038154423237	0	1	2
7.783112	-0.0927868112921715	0	1	2
7.799778	-0.128082320094109	0	1	2
7.816444	-0.165444597601891	0	1	2
7.83311	-0.203558340668678	0	1	2
7.849776	-0.230419650673866	0	1	2
7.866442	-0.259456276893616	0	1	2
7.883108	-0.283192187547684	0	1	2
7.899774	-0.303201586008072	0	1	2
7.91644	-0.315976619720459	0	1	2
7.933106	-0.324941992759705	0	1	2
7.949772	-0.32923898100853	0	1	2
7.966438	-0.331288635730743	0	1	2
7.983104	-0.332234680652618	0	1	2
7.99977	-0.333116501569748	0	1	2
8.016436	-0.334126800298691	0	1	2
8.033102	-0.336975336074829	0	1	2
8.049768	-0.342700600624084	0	1	2
8.066434	-0.351827263832092	0	1	2
8.0831	-0.362592399120331	0	1	2
8.099766	-0.376577407121658	0	1	2
8.116432	-0.394200146198273	0	1	2
8.133098	-0.413789749145508	0	1	2
8.149764	-0.436110228300095	0	1	2
8.16643	-0.461936384439468	0	1	2
8.183096	-0.490728676319122	0	1	2
8.199762	-0.51800262928009	0	1	2
8.216428	-0.544708430767059	0	1	2
8.233094	-0.571587681770325	0	1	2
8.24976	-0.596263647079468	0	1	2
8.266426	-0.616984724998474	0	1	2
8.283092	-0.633112072944641	0	1	2
8.299758	-0.644896507263184	0	1	2
8.316424	-0.649893820285797	0	1	2
8.33309	-0.650812566280365	0	1	2
8.349756	-0.649490356445313	0	1	2
8.366422	-0.645868599414825	0	1	2
8.383088	-0.641349077224731	0	1	2
8.399754	-0.637190699577332	0	1	2
8.41642	-0.634299993515015	0	1	2
8.433086	-0.633844494819641	0	1	2
8.449752	-0.636896312236786	0	1	2
8.466418	-0.645736515522003	0	0.995314955711365	2
8.483084	-0.65868204832077	0	0.795489370822906	2
8.49975	-0.676285624504089	0.198980808258057	0.612438857555389	2
8.516416	-0.698947548866272	0.576080083847046	0.388732045888901	2
8.533082	-0.71759021282196	0.798801958560944	0.232662290334702	2
8.549748	-0.738669753074646	0.948692202568054	0.122714892029762	2
8.566414	-0.757137417793274	0.986400008201599	0.110216669738293	2
8.58308	-0.772696554660797	0.986400008201599	0.110216669738293	2
8.599746	-0.78327876329422	0.878102898597717	0.110216669738293	2
8.616412	-0.789913773536682	0.5010666847229	0.190533339977264	2
8.633078	-0.792554795742035	0.0420373044908047	0.340381771326065	2
8.649744	-0.792751967906952	0	0.488147765398026	2
8.66641	-0.792050063610077	0	0.616266667842865	2
8.683076	-0.791231095790863	0	0.69877964258194	2
8.699742	-0.791104018688202	0	0.756384313106537	2
8.716408	-0.791104018688202	0	0.802189171314239	2
8.733074	-0.791805922985077	0	0.878666639328003	2
8.74974	-0.793607831001282	0	0.964032530784607	2
8.766406	-0.796993970870972	0	1	2
8.783072	-0.801035404205322	0	1	2
8.799738	-0.806210398674011	0	1	2
8.816404	-0.811856269836426	0	1	2
8.83307	-0.816355228424072	0	1	2
8.849736	-0.820096135139465	0	1	2
8.866402	-0.82388037443161	0	1	2
8.883068	-0.825492918491364	0	1	2
8.899734	-0.82577246427536	0	1	2
8.9164	-0.82528418302536	0	1	2
8.933066	-0.82388037443161	0	1	2
8.949732	-0.820595026016235	0	1	2
8.966398	-0.816259622573853	0	1	2
8.983064	-0.811439037322998	0	1	2
8.99973	-0.806916832923889	0	1	2
9.016396	-0.80413693189621	0	1	2
9.033062	-0.802883982658386	0	1	2
9.049728	-0.802426159381866	0	1	2
9.066394	-0.802182018756866	0	1	2
9.08306	-0.801480114459991	0	1	2
9.099726	-0.799414277076721	0	1	2
9.116392	-0.794500470161438	0	1	2
9.133058	-0.787348210811615	0	1	2
9.149724	-0.775027215480804	0	1	2
9.16639	-0.758819699287415	0	1	2
9.183056	-0.739363729953766	0	1	2
9.199722	-0.72126692533493	0	1	2
9.216388	-0.704452037811279	0	1	2
9.233054	-0.685481011867523	0	1	2
9.24972	-0.666126489639282	0	1	2
9.266386	-0.650436997413635	0	1	2
9.283052	-0.633092701435089	0	1	2
9.299718	-0.615432798862457	0	1	2
9.316384	-0.598775446414947	0	1	2
9.33305	-0.57776403427124	0	1	2
9.349716	-0.558347225189209	0	1	2
9.366382	-0.533379137516022	0	1	2
9.383048	-0.503898680210114	0	1	2
9.399714	-0.469969302415848	0	1	2
9.41638	-0.432632088661194	0	1	2
9.433046	-0.389838963747025	0	1	2
9.449712	-0.339433372020721	0	1	2
9.466378	-0.281799584627151	0	1	2
9.483044	-0.226005271077156	0	1	2
9.49971	-0.16883872449398	0	1	2
9.516376	-0.104149743914604	0	1	2
9.533042	-0.0454151183366775	0	1	2
9.549708	0.0126031897962093	0	1	2
9.566374	0.0749980956315994	0	1	2
9.58304	0.134491756558418	0	1	2
9.599706	0.189709439873695	0	1	2
9.616372	0.240460976958275	0	1	2
9.633038	0.285297930240631	0	1	2
9.649704	0.324141085147858	0	1	2
9.66637	0.351831674575806	0	1	2
9.683036	0.370620399713516	0	1	2
9.699702	0.380727201700211	0	1	2
9.716368	0.384512096643448	0	1	2
9.733034	0.382131695747375	0	1	2
9.7497	0.372065901756287	0	1	2
9.766366	0.355717152357101	0	1	2
9.783032	0.333241790533066	0	1	2
9.799698	0.303712368011475	0	1	2
9.816364	0.274245053529739	0	1	2
9.83303	0.239138260483742	0	1	2
9.849696	0.205482602119446	0	1	2
9.866362	0.169481962919235	0	1	2
9.883028	0.14031457901001	0	1	2
9.899694	0.114600732922554	0	1	2
9.91636	0.0921492949128151	0	1	2
9.933026	0.0703306570649147	0	1	2
9.949692	0.0512013994157314	0	1	2
9.966358	0.0304925590753555	0	1	2
9.983024	0.00877393782138824	0	1	2
9.99969	-0.016550000756979	0	1	2
10.016356	-0.0436363555490971	0	1	2
10.033022	-0.0722173973917961	0	1	2
10.049688	-0.101480334997177	0	1	2
10.066354	-0.132280454039574	0	1	2
10.08302	-0.157124981284142	0	1	2
10.099686	-0.181969568133354	0	1	2
10.116352	-0.203967347741127	0	1	2
10.133018	-0.219640925526619	0	1	2
10.149684	-0.231062039732933	0	1	2
10.16635	-0.238101899623871	0	1	2
10.183016	-0.242389559745789	0	1	2
10.199682	-0.243335619568825	0	1	2
10.216348	-0.241709679365158	0	1	2
10.233014	-0.237939551472664	0	1	2
10.24968	-0.231907099485397	0	1	2
10.266346	-0.221423670649529	0	1	2
10.283012	-0.208299487829208	0	1	2
10.299678	-0.193732351064682	0	1	2
10.316344	-0.173540860414505	0	1	2
10.33301	-0.154355064034462	0	1	2
10.349676	-0.134452059864998	0	1	2
10.366342	-0.116693243384361	0	1	2
10.383008	-0.103288322687149	0	1	2
10.399674	-0.0954035744071007	0	1	2
10.41634	-0.0950179323554039	0	1	2
10.433006	-0.100658617913723	0	1	2
10.449672	-0.111399605870247	0	1	2
10.466338	-0.131578549742699	0	1	2
10.483004	-0.15130689740181	0	1	2
10.49967	-0.174832656979561	0	1	2
10.516336	-0.197375446557999	0	1	2
10.533002	-0.217921271920204	0	1	2
10.549668	-0.229220107197762	0	1	2
10.566334	-0.23179979622364	0	1	2
10.583	-0.225909814238548	0	1	2
10.599666	-0.207385808229446	0	1	2
10.616332	-0.179309010505676	0	1	2
10.632998	-0.144484311342239	0	1	2
10.649664	-0.0961558520793915	0	1	2
10.66633	-0.039091631770134	0	1	2
10.682996	0.0206454563885927	0	1	2
10.699662	0.0867819339036942	0	1	2
10.716328	0.144854351878166	0	1	2
10.732994	0.200146198272705	0	1	2
10.74966	0.252875626087189	0	1	2
10.766326	0.30806440114975	0	1	2
10.782992	0.354097664356232	0	1	2
10.799658	0.394653350114822	0	1	2
10.816324	0.429780334234238	0	1	2
10.83299	0.460685133934021	0	1	2
10.849656	0.493813127279282	0	1	2
10.866322	0.524529337882996	0	1	2
10.882988	0.55706113576889	0	1	2
10.899654	0.589089214801788	0	1	2
10.91632	0.620120763778686	0	1	2
10.932986	0.646386981010437	0	1	2
10.949652	0.67035973072052	0	1	2
10.966318	0.694972157478333	0	1	2
10.982984	0.714935481548309	0	1	2
10.99965	0.73346483707428	0.220398873090744	0.854861795902252	2
11.016316	0.751709222793579	0.574597001075745	0.633717775344849	2
11.032982	0.770399570465088	0.915769457817078	0.396484315395355	2
11.049648	0.785140633583069	1	0.184849560260773	2
11.066314	0.79844856262207	1	0.00606383010745049	2
11.08298	0.811734199523926	1	0	2
11.099646	0.825822055339813	1	0	2
11.116312	0.839284241199493	0.764537632465363	0	2
11.132978	0.852780938148499	0.234433338046074	0	2
11.149644	0.865813314914703	0	0	2
11.16631	0.875154852867127	0	0.166480168700218	2
11.182976	0.881680309772491	0	0.308255553245544	2
11.199642	0.886025846004486	0	0.447735995054245	2
11.216308	0.890287637710571	0	0.55866664648056	2
11.232974	0.892753720283508	0	0.630993783473969	2
11.24964	0.895949900150299	0	0.692384719848633	2
11.266306	0.898374915122986	0	0.732527017593384	2
11.282972	0.9012531042099	0	0.801586151123047	2
11.299638	0.904612839221954	0	0.890879988670349	2
11.316304	0.90930038690567	0	0.969333350658417	2
11.33297	0.914826154708862	0	1	2
11.349636	0.920151710510254	0	1	2
11.366302	0.924463331699371	0	1	2
11.382968	0.927092373371124	0	1	2
11.399634	0.927550137042999	0	1	2
11.4163	0.925413906574249	0	1	2
11.432966	0.92020183801651	0	1	2
11.449632	0.912657618522644	0	1	2
